path,target,prediction
./export/test/0_j2ci426w_t1086.2861891010712_c1.wav,1,1
./export/test/0_j2ci426w_t1119.8325094151307_c1.wav,1,1
./export/test/0_j2ci426w_t1224.184612682148_c1.wav,1,1
./export/test/0_j2ci426w_t1251.84112103267_c1.wav,1,1
./export/test/0_j2ci426w_t1408.2625764411025_c1.wav,1,1
./export/test/0_j2ci426w_t1411.8476793754298_c1.wav,1,1
./export/test/0_j2ci426w_t1418.335008494688_c1.wav,1,1
./export/test/0_j2ci426w_t1484.5740531860624_c1.wav,1,1
./export/test/0_j2ci426w_t1561.568406680418_c1.wav,1,1
./export/test/0_j2ci426w_t1567.116780269257_c1.wav,1,1
./export/test/0_j2ci426w_t1727.5074567835518_c1.wav,1,1
./export/test/0_j2ci426w_t1734.2935444806706_c1.wav,1,1
./export/test/0_j2ci426w_t1743.0429028323017_c1.wav,1,1
./export/test/0_j2ci426w_t1881.453483975425_c1.wav,1,1
./export/test/0_j2ci426w_t1893.7452654645465_c1.wav,1,1
./export/test/0_j2ci426w_t2123.5332916361704_c1.wav,1,1
./export/test/0_j2ci426w_t2178.46219016568_c1.wav,1,1
./export/test/0_j2ci426w_t2206.2040581098763_c1.wav,1,1
./export/test/0_j2ci426w_t2244.786594450728_c1.wav,1,1
./export/test/0_j2ci426w_t2254.0481103644065_c1.wav,1,1
./export/test/0_j2ci426w_t2290.1552184887_c1.wav,1,1
./export/test/0_j2ci426w_t2293.740321423026_c1.wav,1,1
./export/test/0_j2ci426w_t2410.042767804467_c1.wav,1,1
./export/test/0_j2ci426w_t2446.14987592876_c1.wav,1,1
./export/test/0_j2ci426w_t2517.8519346153_c1.wav,1,1
./export/test/0_khtjk7pt_t812.2594959261316_c1.wav,1,1
./export/test/0_khtjk7pt_t1075.0069771362091_c1.wav,1,1
./export/test/0_khtjk7pt_t1121.972624856044_c1.wav,1,1
./export/test/0_khtjk7pt_t1150.8209603990883_c1.wav,1,1
./export/test/0_khtjk7pt_t1223.104390519824_c1.wav,1,1
./export/test/0_khtjk7pt_t1454.355621330249_c1.wav,1,1
./export/test/0_khtjk7pt_t1662.2866195438814_c1.wav,1,1
./export/test/0_khtjk7pt_t1681.42593394603_c1.wav,1,1
./export/test/0_khtjk7pt_t1943.9875965696783_c1.wav,1,1
./export/test/0_khtjk7pt_t2322.546511771397_c1.wav,1,1
./export/test/0_lntfb4pc_t160.55351291703784_c1.wav,1,1
./export/test/0_lntfb4pc_t211.21194455779383_c1.wav,1,1
./export/test/0_lntfb4pc_t274.844397444371_c1.wav,1,1
./export/test/0_lntfb4pc_t589.1656687452703_c1.wav,1,1
./export/test/0_lntfb4pc_t651.6458236922517_c1.wav,1,1
./export/test/0_lntfb4pc_t661.8884720442159_c1.wav,1,1
./export/test/0_lntfb4pc_t672.13112039618_c1.wav,1,1
./export/test/0_lntfb4pc_t797.6889181106735_c1.wav,1,1
./export/test/0_lntfb4pc_t840.7933965918561_c1.wav,1,1
./export/test/0_lntfb4pc_t886.2878263551635_c1.wav,1,1
./export/test/0_lntfb4pc_t1019.6129657365632_c1.wav,1,1
./export/test/0_lntfb4pc_t1314.899982183396_c1.wav,1,1
./export/test/0_lntfb4pc_t1322.581968447369_c1.wav,1,1
./export/test/0_lntfb4pc_t2040.7196510244544_c1.wav,1,1
./export/test/0_lntfb4pc_t2067.6492806498272_c1.wav,1,1
./export/test/0_lntfb4pc_t2093.5119677385364_c1.wav,1,1
./export/test/0_lntfb4pc_t2112.46086718967_c1.wav,1,1
./export/test/0_lntfb4pc_t2524.727463356226_c1.wav,1,1
./export/test/0_lntfb4pc_t2643.4141511346106_c1.wav,1,1
./export/test/0_lntfb4pc_t2753.906720231424_c1.wav,1,1
./export/test/0_lntfb4pc_t2771.361900131229_c1.wav,1,1
./export/test/0_lntfb4pc_t2821.8069432646525_c1.wav,1,1
./export/test/0_lntfb4pc_t2935.9697946875863_c1.wav,1,1
./export/test/0_luwkgf84_t944.2650381584912_c1.wav,1,1
./export/test/0_luwkgf84_t952.440895231148_c1.wav,1,1
./export/test/0_luwkgf84_t1028.764379153734_c1.wav,1,1
./export/test/0_luwkgf84_t1130.1264253613313_c1.wav,1,1
./export/test/0_luwkgf84_t1158.5561101821604_c1.wav,1,1
./export/test/0_luwkgf84_t1169.751459923696_c1.wav,1,1
./export/test/0_luwkgf84_t1235.15831650495_c1.wav,1,1
./export/test/0_luwkgf84_t1640.42068640187_c1.wav,1,1
./export/test/0_luwkgf84_t2344.566376784436_c1.wav,1,1
./export/test/0_luwkgf84_t2666.212026620092_c1.wav,1,1
./export/test/0_luwkgf84_t2729.203289066243_c1.wav,1,1
./export/test/0_lxth9w73_t878.6475832700718_c1.wav,1,1
./export/test/0_lxth9w73_t979.7082728554384_c1.wav,1,1
./export/test/0_lxth9w73_t993.365122799407_c1.wav,1,1
./export/test/0_lxth9w73_t1375.074078733326_c1.wav,1,1
./export/test/0_lxth9w73_t1806.6305369627296_c1.wav,1,1
./export/test/0_lxth9w73_t1830.0605701478507_c1.wav,1,1
./export/test/0_lxth9w73_t1968.5922417669813_c1.wav,1,1
./export/test/0_lxth9w73_t2281.248750171709_c1.wav,1,1
./export/test/0_lxth9w73_t2655.6598269168203_c1.wav,1,1
./export/test/0_lxth9w73_t2899.7760196652566_c1.wav,1,1
./export/test/0_lxth9w73_t2985.0032988468347_c1.wav,1,1
./export/test/0_lxth9w73_t3084.82633640603_c1.wav,1,1
./export/test/0_m0nfqq6o_t1432.21984035019_c1.wav,1,1
./export/test/0_m0nfqq6o_t1589.6571753792784_c1.wav,1,1
./export/test/0_m0nfqq6o_t1597.2758602257732_c1.wav,1,1
./export/test/0_m0nfqq6o_t1841.21314149982_c1.wav,1,1
./export/test/0_m0nfqq6o_t1877.866448474724_c1.wav,1,1
./export/test/0_m0nfqq6o_t1909.8742159090823_c1.wav,1,1
./export/test/0_m0nfqq6o_t2013.7949354310863_c1.wav,1,1
./export/test/0_me4sb5m4_t510.9633620257681_c1.wav,1,1
./export/test/0_me4sb5m4_t568.3358278955584_c1.wav,1,1
./export/test/0_me4sb5m4_t597.5098429289416_c1.wav,1,1
./export/test/0_me4sb5m4_t1552.3084591409254_c1.wav,1,1
./export/test/0_me4sb5m4_t1658.226857669769_c1.wav,1,1
./export/test/0_me4sb5m4_t1885.8585036308805_c1.wav,1,1
./export/test/0_me4sb5m4_t2205.9829265529247_c1.wav,1,1
./export/test/0_mm44gsx9_t439.16729076734737_c1.wav,1,1
./export/test/0_mm44gsx9_t1169.7897252324806_c1.wav,1,1
./export/test/0_mm44gsx9_t1265.7748794536435_c1.wav,1,1
./export/test/0_mm44gsx9_t1294.1137600240536_c1.wav,1,1
./export/test/0_mm44gsx9_t1428.5527265854862_c1.wav,1,1
./export/test/0_mm44gsx9_t1665.4640609926337_c1.wav,1,1
./export/test/0_mm44gsx9_t1714.160842213775_c1.wav,1,1
./export/test/0_mm44gsx9_t1823.9740044241128_c1.wav,1,1
./export/test/0_mm44gsx9_t1879.7981848248608_c1.wav,1,1
./export/test/0_mm44gsx9_t2004.378293838456_c1.wav,1,1
./export/test/0_mm44gsx9_t2066.2628974937184_c1.wav,1,1
./export/test/0_mm44gsx9_t2090.4192324377723_c1.wav,1,1
./export/test/0_mm44gsx9_t2247.563446685136_c1.wav,1,1
./export/test/0_mm44gsx9_t2294.2543131671064_c1.wav,1,1
./export/test/0_mm44gsx9_t2372.5276670317635_c1.wav,1,1
./export/test/0_mm44gsx9_t2405.433204561561_c1.wav,1,1
./export/test/0_mm44gsx9_t2419.5172867727592_c1.wav,1,1
./export/test/0_mm44gsx9_t2439.4483970534548_c1.wav,1,1
./export/test/0_mm44gsx9_t2450.9717370444346_c1.wav,1,1
./export/test/0_mm44gsx9_t2574.27147494792_c1.wav,1,1
./export/test/0_msc7go5j_t408.4722484669588_c1.wav,1,1
./export/test/0_msc7go5j_t544.4447261198404_c1.wav,1,1
./export/test/0_msc7go5j_t948.8625535645068_c1.wav,1,1
./export/test/0_msc7go5j_t961.922057067891_c1.wav,1,1
./export/test/0_msc7go5j_t966.403259250425_c1.wav,1,1
./export/test/0_msc7go5j_t1416.7854176530805_c1.wav,1,1
./export/test/0_msc7go5j_t1561.677621555005_c1.wav,1,1
./export/test/0_msc7go5j_t1835.585770197879_c1.wav,1,1
./export/test/0_msc7go5j_t1907.8398206267327_c1.wav,1,1
./export/test/0_msc7go5j_t2081.411718496874_c1.wav,1,1
./export/test/0_msc7go5j_t2093.446947215679_c1.wav,1,1
./export/test/0_msc7go5j_t2120.4195165429296_c1.wav,1,1
./export/test/0_msc7go5j_t2136.2957757039067_c1.wav,1,1
./export/test/0_msc7go5j_t2207.6109075802297_c1.wav,1,1
./export/test/0_msc7go5j_t2332.4443969508134_c1.wav,1,1
./export/test/0_msc7go5j_t2404.869159843764_c1.wav,1,1
./export/test/0_msc7go5j_t2513.527643241202_c1.wav,1,1
./export/test/0_msc7go5j_t2571.9966621942613_c1.wav,1,0
./export/test/0_msc7go5j_t2624.7041354840626_c1.wav,1,1
./export/test/0_msc7go5j_t2645.3603436397425_c1.wav,1,1
./export/test/0_msc7go5j_t2815.774060924098_c1.wav,1,1
./export/test/0_msc7go5j_t2826.01680876989_c1.wav,1,1
./export/test/0_n55lsns4_t255.6514576227557_c1.wav,1,0
./export/test/0_n55lsns4_t354.66838277881465_c1.wav,1,0
./export/test/0_n55lsns4_t432.43081279361616_c1.wav,1,0
./export/test/0_n55lsns4_t593.8881523907587_c1.wav,1,1
./export/test/0_n55lsns4_t966.4393332904308_c1.wav,1,1
./export/test/0_n55lsns4_t1121.1959585558918_c1.wav,1,1
./export/test/0_n55lsns4_t1145.9928695540254_c1.wav,1,0
./export/test/0_n55lsns4_t1184.4472874702362_c1.wav,1,1
./export/test/0_n55lsns4_t1284.659244481627_c1.wav,1,1
./export/test/0_n55lsns4_t1332.75927665873_c1.wav,1,0
./export/test/0_n55lsns4_t1375.2682669412447_c1.wav,1,1
./export/test/0_n55lsns4_t1464.9810155093635_c1.wav,1,1
./export/test/0_n55lsns4_t1567.9671536134886_c1.wav,1,0
./export/test/0_n55lsns4_t1809.0648304266683_c1.wav,1,1
./export/test/0_n55lsns4_t1951.913816847932_c1.wav,1,1
./export/test/0_n55lsns4_t2029.0787309350671_c1.wav,1,1
./export/test/0_n55lsns4_t2215.589059785057_c1.wav,1,1
./export/test/0_n55lsns4_t2241.837080893237_c1.wav,1,1
./export/test/0_n55lsns4_t2259.719879014094_c1.wav,1,1
./export/test/0_n55lsns4_t2267.91438316494_c1.wav,1,1
./export/test/0_n55lsns4_t2279.864701718257_c1.wav,1,1
./export/test/0_n55lsns4_t2303.808018534012_c1.wav,1,1
./export/test/0_n55lsns4_t2364.4558851920974_c1.wav,1,1
./export/test/0_n55lsns4_t2369.3213720316626_c1.wav,1,0
./export/test/0_n55lsns4_t2419.640749082953_c1.wav,1,1
./export/test/0_n55lsns4_t2425.0610721410644_c1.wav,1,1
./export/test/0_n55lsns4_t2482.251882360513_c1.wav,1,1
./export/test/0_o612v5nk_t543.7000765789104_c1.wav,1,1
./export/test/0_o612v5nk_t662.8551258291589_c1.wav,1,1
./export/test/0_o612v5nk_t688.0797619862288_c1.wav,1,1
./export/test/0_o612v5nk_t739.6903895562193_c1.wav,1,1
./export/test/0_o612v5nk_t763.567853616503_c1.wav,1,1
./export/test/0_o612v5nk_t1366.1718687721443_c1.wav,1,1
./export/test/0_o612v5nk_t1776.827087240836_c1.wav,1,1
./export/test/0_o612v5nk_t2093.7377094572857_c1.wav,1,1
./export/test/0_o612v5nk_t2462.212505033492_c1.wav,1,1
./export/test/0_o8n6cldu_t236.7824237347716_c1.wav,1,1
./export/test/0_o8n6cldu_t324.70091560456774_c1.wav,1,1
./export/test/0_o8n6cldu_t470.8760780579911_c1.wav,1,1
./export/test/0_o8n6cldu_t491.8314079162775_c1.wav,1,1
./export/test/0_o8n6cldu_t500.8366515009993_c1.wav,1,1
./export/test/0_o8n6cldu_t513.3415632086936_c1.wav,1,1
./export/test/0_o8n6cldu_t558.4958177709482_c1.wav,1,1
./export/test/0_o8n6cldu_t581.9692015225929_c1.wav,1,1
./export/test/0_o8n6cldu_t885.2026407142929_c1.wav,1,0
./export/test/0_o8n6cldu_t928.0522357809314_c1.wav,1,1
./export/test/0_o8n6cldu_t942.7764492251448_c1.wav,1,1
./export/test/0_o8n6cldu_t972.26755499312_c1.wav,1,1
./export/test/0_o8n6cldu_t1363.1634127773257_c1.wav,1,1
./export/test/0_o8n6cldu_t1392.0143353520746_c1.wav,1,1
./export/test/0_o8n6cldu_t1426.0720812317334_c1.wav,1,1
./export/test/0_o8n6cldu_t1438.7050295780728_c1.wav,1,1
./export/test/0_o8n6cldu_t1467.2571999959823_c1.wav,1,1
./export/test/0_o8n6cldu_t1510.2348317012663_c1.wav,1,1
./export/test/0_o8n6cldu_t1529.5256852571636_c1.wav,1,1
./export/test/0_o8n6cldu_t1550.096905199514_c1.wav,1,1
./export/test/0_o8n6cldu_t1695.546526700614_c1.wav,1,1
./export/test/0_o8n6cldu_t1801.347469101208_c1.wav,1,1
./export/test/0_o8n6cldu_t1892.424198057589_c1.wav,1,1
./export/test/0_o8n6cldu_t1920.506900800466_c1.wav,1,1
./export/test/0_o8n6cldu_t1945.9861918908875_c1.wav,1,1
./export/test/0_o8n6cldu_t1974.5810411883456_c1.wav,1,1
./export/test/0_o8n6cldu_t2170.4344194361584_c1.wav,1,1
./export/test/0_o8n6cldu_t2279.052167886951_c1.wav,1,1
./export/test/0_o8n6cldu_t2424.1603583516626_c1.wav,1,1
./export/test/0_o8n6cldu_t2439.3113605913604_c1.wav,1,1
./export/test/0_o8n6cldu_t2488.5201087107166_c1.wav,1,1
./export/test/0_o8n6cldu_t2512.6763545351364_c1.wav,1,1
./export/test/0_o8n6cldu_t2540.1615529643354_c1.wav,1,1
./export/test/0_o8n6cldu_t2663.2474415820507_c1.wav,1,1
./export/test/0_obscxwho_t408.2245146733704_c1.wav,1,1
./export/test/0_obscxwho_t929.8060130502828_c1.wav,1,1
./export/test/0_obscxwho_t1693.014426280524_c1.wav,1,1
./export/test/0_obscxwho_t1724.0017656781724_c1.wav,1,1
./export/test/0_obscxwho_t2080.704602102679_c1.wav,1,1
./export/test/0_phv8t50f_t606.0821039673642_c1.wav,1,1
./export/test/0_phv8t50f_t796.2882677036365_c1.wav,1,1
./export/test/0_phv8t50f_t1010.9050048429038_c1.wav,1,1
./export/test/0_phv8t50f_t1091.0928849551892_c1.wav,1,1
./export/test/0_phv8t50f_t1110.638414008636_c1.wav,1,1
./export/test/0_phv8t50f_t1141.1943065900073_c1.wav,1,1
./export/test/0_phv8t50f_t1181.0108537665706_c1.wav,1,1
./export/test/0_phv8t50f_t1244.6405127593418_c1.wav,1,1
./export/test/0_phv8t50f_t1357.6887801448895_c1.wav,1,1
./export/test/0_phv8t50f_t1370.448852605546_c1.wav,1,1
./export/test/0_phv8t50f_t1474.0657620853908_c1.wav,1,1
./export/test/0_phv8t50f_t1487.2952686499511_c1.wav,1,1
./export/test/0_phv8t50f_t1529.5016621736606_c1.wav,1,1
./export/test/0_phv8t50f_t1917.723666102059_c1.wav,1,1
./export/test/0_phv8t50f_t2009.09261305278_c1.wav,1,1
./export/test/0_phv8t50f_t2056.6334850299404_c1.wav,1,1
./export/test/0_phv8t50f_t2072.6795962179226_c1.wav,1,1
./export/test/0_phv8t50f_t2112.7948741878795_c1.wav,1,1
./export/test/0_phv8t50f_t2149.6667892581368_c1.wav,1,1
./export/test/0_phv8t50f_t2445.7943571661463_c1.wav,1,1
./export/test/0_phv8t50f_t2457.444858108484_c1.wav,1,1
./export/test/0_phv8t50f_t2488.512860621387_c1.wav,1,1
./export/test/0_phv8t50f_t2707.098449730022_c1.wav,1,1
./export/test/0_phv8t50f_t2712.5182798387286_c1.wav,1,1
./export/test/0_phv8t50f_t2737.739693966648_c1.wav,1,1
./export/test/0_phv8t50f_t2775.9772355209902_c1.wav,1,1
./export/test/0_phv8t50f_t2810.8007108651223_c1.wav,1,1
./export/test/0_phv8t50f_t2972.968855850053_c1.wav,1,1
./export/test/0_phv8t50f_t3045.560438644623_c1.wav,1,1
./export/test/0_phv8t50f_t3355.429623048723_c1.wav,1,1
./export/test/0_phv8t50f_t3389.6556368060697_c1.wav,1,1
./export/test/0_phv8t50f_t3477.0130559597937_c1.wav,1,1
./export/test/0_phv8t50f_t3514.3117293063274_c1.wav,1,1
./export/test/0_phv8t50f_t3519.6888835874065_c1.wav,1,1
./export/test/0_rq91jh5e_t397.0615702982349_c1.wav,1,1
./export/test/0_rq91jh5e_t1264.223227429499_c1.wav,1,1
./export/test/0_rq91jh5e_t1424.069893052778_c1.wav,1,1
./export/test/0_rq91jh5e_t1429.5517305741532_c1.wav,1,1
./export/test/0_rq91jh5e_t1628.5238500999917_c1.wav,1,1
./export/test/0_rq91jh5e_t1650.079550184042_c1.wav,1,1
./export/test/0_ulsvxuxw_t770.4399143957769_c1.wav,1,1
./export/test/0_ulsvxuxw_t812.0495591382509_c1.wav,1,1
./export/test/0_ulsvxuxw_t866.2487887002426_c1.wav,1,1
./export/test/0_ulsvxuxw_t878.6676672849193_c1.wav,1,1
./export/test/0_ulsvxuxw_t952.4127607361964_c1.wav,1,1
./export/test/0_ulsvxuxw_t987.1088029676132_c1.wav,1,1
./export/test/0_ulsvxuxw_t1035.1199315166214_c1.wav,1,0
./export/test/0_ulsvxuxw_t1088.2095705521474_c1.wav,1,1
./export/test/0_ulsvxuxw_t1207.746611499501_c1.wav,1,1
./export/test/0_ulsvxuxw_t1219.354635468683_c1.wav,1,1
./export/test/0_ulsvxuxw_t1301.5923641032955_c1.wav,1,1
./export/test/0_ulsvxuxw_t1650.8146440291057_c1.wav,1,1
./export/test/0_ulsvxuxw_t1657.600216864032_c1.wav,1,1
./export/test/0_ulsvxuxw_t1682.7793865030676_c1.wav,1,1
./export/test/0_ulsvxuxw_t1738.429619061207_c1.wav,1,1
./export/test/0_ulsvxuxw_t1793.8664688257952_c1.wav,1,1
./export/test/0_ulsvxuxw_t2040.0675360251105_c1.wav,1,1
./export/test/0_ulsvxuxw_t2936.744711085747_c1.wav,1,1
./export/test/0_ulsvxuxw_t3077.022559566272_c1.wav,1,1
./export/test/0_ulsvxuxw_t3104.036821229847_c1.wav,1,1
./export/test/0_ulsvxuxw_t3110.993100299615_c1.wav,1,1
./export/test/0_ut3rt155_t527.3712428345056_c1.wav,1,1
./export/test/0_ut3rt155_t539.9185557254455_c1.wav,1,1
./export/test/0_ut3rt155_t569.2382970726419_c1.wav,1,1
./export/test/0_ut3rt155_t575.5119535181118_c1.wav,1,1
./export/test/0_ut3rt155_t585.0291330238248_c1.wav,1,1
./export/test/0_ut3rt155_t594.9304139445666_c1.wav,1,1
./export/test/0_ut3rt155_t621.4334115815517_c1.wav,1,1
./export/test/0_ut3rt155_t649.7715604236745_c1.wav,1,1
./export/test/0_ut3rt155_t654.7648788190487_c1.wav,1,1
./export/test/0_ut3rt155_t747.2052860359735_c1.wav,1,1
./export/test/0_ut3rt155_t797.6932831447555_c1.wav,1,1
./export/test/0_ut3rt155_t856.2474099691417_c1.wav,1,1
./export/test/0_ut3rt155_t887.1889128464596_c1.wav,1,1
./export/test/0_ut3rt155_t895.2977204970671_c1.wav,1,1
./export/test/0_ut3rt155_t1050.6027259737011_c1.wav,1,1
./export/test/0_ut3rt155_t1089.0982233465847_c1.wav,1,1
./export/test/0_ut3rt155_t1098.871470462317_c1.wav,1,1
./export/test/0_ut3rt155_t1237.4040474826943_c1.wav,1,0
./export/test/0_ut3rt155_t1332.7465542798366_c1.wav,1,1
./export/test/0_ut3rt155_t1792.0038128492397_c1.wav,1,1
./export/test/0_ut3rt155_t1822.3051467015096_c1.wav,1,1
./export/test/0_ut3rt155_t1870.4885353201191_c1.wav,1,1
./export/test/0_ut3rt155_t2017.8981228211617_c1.wav,1,1
./export/test/0_ut3rt155_t2315.107262183425_c1.wav,1,1
./export/test/0_ut3rt155_t2472.8449099552417_c1.wav,1,1
./export/test/0_ut3rt155_t2687.4295671513164_c1.wav,1,1
./export/test/0_ut3rt155_t2731.345162269606_c1.wav,1,1
./export/test/0_ut3rt155_t2738.130953935114_c1.wav,1,1
./export/test/0_ut3rt155_t2749.483284645965_c1.wav,1,1
./export/test/0_ut3rt155_t2779.613906758222_c1.wav,1,1
./export/test/0_ut3rt155_t2795.105997164382_c1.wav,1,1
./export/test/0_ut3rt155_t2864.286929804565_c1.wav,1,1
./export/test/0_ut3rt155_t2875.724616385421_c1.wav,1,1
./export/test/0_ut3rt155_t2896.636804536988_c1.wav,1,1
./export/test/0_ut3rt155_t2943.966634455533_c1.wav,1,1
./export/test/0_ut3rt155_t3041.3953391343025_c1.wav,1,1
./export/test/0_v9uckq94_t476.5618620000645_c1.wav,1,1
./export/test/0_v9uckq94_t683.7719497674219_c1.wav,1,1
./export/test/0_v9uckq94_t698.026979492303_c1.wav,1,1
./export/test/0_v9uckq94_t1016.8872401946568_c1.wav,1,1
./export/test/0_v9uckq94_t1085.1748077389968_c1.wav,1,1
./export/test/0_v9uckq94_t1696.3058575311268_c1.wav,1,1
./export/test/0_v9uckq94_t2126.7736114387617_c1.wav,1,1
./export/test/0_v9uckq94_t2150.973018187287_c1.wav,1,1
./export/test/0_v9uckq94_t2168.941184397392_c1.wav,1,1
./export/test/0_v9uckq94_t2311.406122186772_c1.wav,1,1
./export/test/0_v9uckq94_t2386.522446485546_c1.wav,1,1
./export/test/0_v9uckq94_t2487.6734059106_c1.wav,1,1
./export/test/0_v9uckq94_t2566.92966399175_c1.wav,1,1
./export/test/0_v9uckq94_t2595.99455992781_c1.wav,1,1
./export/test/0_va0glbam_t284.3450096341959_c1.wav,1,1
./export/test/0_va0glbam_t414.1398421616035_c1.wav,1,1
./export/test/0_va0glbam_t433.21853013916063_c1.wav,1,1
./export/test/0_va0glbam_t510.3015513639217_c1.wav,1,1
./export/test/0_va0glbam_t527.0327497692962_c1.wav,1,1
./export/test/0_va0glbam_t557.8915672363516_c1.wav,1,1
./export/test/0_va0glbam_t738.904354065926_c1.wav,1,1
./export/test/0_va0glbam_t1133.28260219261_c1.wav,1,1
./export/test/0_va0glbam_t1179.634850836071_c1.wav,1,1
./export/test/0_va0glbam_t1434.7002632608617_c1.wav,1,1
./export/test/0_va0glbam_t1501.7957833967002_c1.wav,1,1
./export/test/0_va0glbam_t1533.8070048355542_c1.wav,1,1
./export/test/0_va0glbam_t1551.3064725554611_c1.wav,1,1
./export/test/0_va0glbam_t1659.1202663615225_c1.wav,1,1
./export/test/0_va0glbam_t1826.389568786682_c1.wav,1,1
./export/test/0_va0glbam_t1831.7674539884088_c1.wav,1,1
./export/test/0_va0glbam_t1989.1773002104017_c1.wav,1,1
./export/test/0_va0glbam_t2225.9322939721683_c1.wav,1,1
./export/test/0_va0glbam_t2258.711784725555_c1.wav,1,1
./export/test/0_vwmwhbnk_t134.34993425915118_c1.wav,1,1
./export/test/0_vwmwhbnk_t178.6922410238456_c1.wav,1,1
./export/test/0_vwmwhbnk_t421.7427097677675_c1.wav,1,1
./export/test/0_vwmwhbnk_t527.4131154938342_c1.wav,1,1
./export/test/0_vwmwhbnk_t551.9102127825106_c1.wav,1,1
./export/test/0_vwmwhbnk_t750.191596063329_c1.wav,1,1
./export/test/0_vwmwhbnk_t762.0560438790991_c1.wav,1,1
./export/test/0_vwmwhbnk_t793.9790905200917_c1.wav,1,1
./export/test/0_vwmwhbnk_t845.3205679386938_c1.wav,1,1
./export/test/0_vwmwhbnk_t1427.489390438402_c1.wav,1,1
./export/test/0_vwmwhbnk_t1680.185057766367_c1.wav,1,1
./export/test/0_vwmwhbnk_t1718.4244291438129_c1.wav,1,1
./export/test/0_vwmwhbnk_t1811.376829657292_c1.wav,1,1
./export/test/0_vwmwhbnk_t1861.9927832885985_c1.wav,1,1
./export/test/0_vwmwhbnk_t1891.653902828023_c1.wav,1,1
./export/test/0_vwmwhbnk_t1906.164378573929_c1.wav,1,1
./export/test/0_vwmwhbnk_t1929.637206986424_c1.wav,1,1
./export/test/0_vwmwhbnk_t1953.920914925896_c1.wav,1,1
./export/test/0_vwmwhbnk_t1959.1276150464853_c1.wav,1,1
./export/test/0_vwmwhbnk_t2189.5881121873417_c1.wav,1,1
./export/test/0_vwmwhbnk_t2387.613428249115_c1.wav,1,1
./export/test/0_vwmwhbnk_t2519.6587575368576_c1.wav,1,1
./export/test/0_vwmwhbnk_t2536.644549733536_c1.wav,1,1
./export/test/0_vwmwhbnk_t2565.025333177734_c1.wav,1,1
./export/test/0_vwmwhbnk_t2646.241319484965_c1.wav,1,1
./export/test/0_vwmwhbnk_t2846.22981755942_c1.wav,1,1
./export/test/0_vxc7f3bn_t625.3294365142682_c1.wav,1,1
./export/test/0_vxc7f3bn_t719.3507816303569_c1.wav,1,1
./export/test/0_vxc7f3bn_t891.3462518154853_c1.wav,1,1
./export/test/0_vxc7f3bn_t974.740581528076_c1.wav,1,1
./export/test/0_vxc7f3bn_t979.7339984044183_c1.wav,1,1
./export/test/0_vxc7f3bn_t996.5067576557224_c1.wav,1,1
./export/test/0_vxc7f3bn_t1533.5764839112203_c1.wav,1,1
./export/test/0_vxc7f3bn_t1559.1410711670244_c1.wav,1,1
./export/test/0_vxc7f3bn_t1712.7419885854556_c1.wav,1,1
./export/test/0_vxc7f3bn_t1726.7833061266233_c1.wav,1,1
./export/test/0_vxc7f3bn_t1744.366962135624_c1.wav,1,1
./export/test/0_vxc7f3bn_t2178.49547894037_c1.wav,1,1
./export/test/0_vxc7f3bn_t2184.171756244247_c1.wav,1,1
./export/test/0_vxc7f3bn_t2272.900933046946_c1.wav,1,1
./export/test/0_vxc7f3bn_t2288.478686550066_c1.wav,1,1
./export/test/0_vxc7f3bn_t2464.400604193515_c1.wav,1,1
./export/test/0_vxc7f3bn_t2477.1188796563365_c1.wav,1,1
./export/test/0_vxc7f3bn_t2612.623995745116_c1.wav,1,1
./export/test/0_vxc7f3bn_t2620.9036784289656_c1.wav,1,1
./export/test/0_vxc7f3bn_t2643.9502178582384_c1.wav,1,1
./export/test/0_vxc7f3bn_t2731.569746466196_c1.wav,1,1
./export/test/0_w4hgz8nt_t121.25373594049742_c1.wav,1,1
./export/test/0_w4hgz8nt_t318.26438187549775_c1.wav,1,1
./export/test/0_w4hgz8nt_t383.6927441411728_c1.wav,1,1
./export/test/0_w4hgz8nt_t389.79597689002566_c1.wav,1,1
./export/test/0_w4hgz8nt_t505.88543896610906_c1.wav,1,1
./export/test/0_w4hgz8nt_t510.5802333883036_c1.wav,1,1
./export/test/0_w4hgz8nt_t556.2477791314689_c1.wav,1,1
./export/test/0_w4hgz8nt_t603.0250035562435_c1.wav,1,1
./export/test/0_w4hgz8nt_t638.6200812663367_c1.wav,1,1
./export/test/0_w4hgz8nt_t747.6673517091284_c1.wav,1,1
./export/test/0_w4hgz8nt_t825.2168195739239_c1.wav,1,1
./export/test/0_w4hgz8nt_t831.7468518157037_c1.wav,1,1
./export/test/0_w4hgz8nt_t924.4477016793994_c1.wav,1,1
./export/test/0_w4hgz8nt_t939.3856839318366_c1.wav,1,1
./export/test/0_w4hgz8nt_t967.2130108706624_c1.wav,1,1
./export/test/0_w4hgz8nt_t1117.4037524315954_c1.wav,1,1
./export/test/0_w4hgz8nt_t1258.076865300261_c1.wav,1,1
./export/test/0_w4hgz8nt_t1482.2319589854048_c1.wav,1,1
./export/test/0_w4hgz8nt_t1655.683272910847_c1.wav,1,1
./export/test/0_w4hgz8nt_t1745.5387928216976_c1.wav,1,1
./export/test/0_w4hgz8nt_t1995.3729893312689_c1.wav,1,1
./export/test/0_w4hgz8nt_t2091.146795544038_c1.wav,1,1
